name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,parenteral,topical,oral,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,stripped_salt_smiles,neutralized_smiles,inchi,duplicated,D001,fda_approved
THEOPHYLLINE,CHEMBL190,Cn1c(=O)c2[nH]cnc2n(C)c1=O,1940,THEOPHYLLINE SODIUM GLYCINATE,Small molecule,False,True,False,False,True,True,True,True,,,,,,,,,,,,,,,,,,,0.0,1.0
PROTIONAMIDE,CHEMBL1378024,CCCc1cc(C(N)=S)ccn1,not found,Antibacterial,Small molecule,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,0.0,1.0
ACAMPROSATE,CHEMBL1201293,CC(=O)NCCCS(=O)(=O)O,2004,ACAMPROSATE CALCIUM,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
PYRIDOSTIGMINE,CHEMBL1115,CN(C)C(=O)Oc1ccc[n+](C)c1,1955,PYRIDOSTIGMINE BROMIDE,Small molecule,False,True,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
ETILEFRINE,CHEMBL86882,CCNCC(O)c1cccc(O)c1,not found,,Small molecule,True,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,1.0,1.0
EFLORNITHINE,CHEMBL830,NCCCC(N)(C(=O)O)C(F)F,1990,EFLORNITHINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,0.0,1.0
DACARBAZINE,CHEMBL476,CN(C)/N=N/c1[nH]cnc1C(N)=O,1975,Antineoplastic,Small molecule,False,True,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,0.0,1.0
MEPHENESIN,CHEMBL229128,Cc1ccccc1OCC(O)CO,not found,Parkinson,Small molecule,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,1.0,1.0
CHLORPHENTERMINE,CHEMBL1201269,CC(C)(N)Cc1ccc(Cl)cc1,1982,CHLORPHENTERMINE HYDROCHLORIDE,Small molecule,True,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
EPINEPHRINE,CHEMBL679,CNC[C@H](O)c1ccc(O)c(O)c1,1965,EPINEPHRINE BITARTRATE,Small molecule,False,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,1.0,1.0
LEVONORDEFRIN,CHEMBL677,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,1960,Adrenergic (vasoconstrictor),Small molecule,False,True,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,1.0,1.0
METHYPRYLON,CHEMBL1200790,CCC1(CC)C(=O)NCC(C)C1=O,1982,,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
ENFLURANE,CHEMBL1257,FC(F)OC(F)(F)C(F)Cl,1972,Anesthetic (inhalation),Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,0.0,1.0
ISOFLURANE,CHEMBL1256,FC(F)OC(Cl)C(F)(F)F,1979,Anesthetic (inhalation),Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,0.0,1.0
ISOFLUROPHATE,CHEMBL1025,CC(C)OP(=O)(F)OC(C)C,1957,Cholinergic (ophthalmic),Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,0.0,1.0
BARBITAL,CHEMBL444,CCC1(CC)C(=O)NC(=O)NC1=O,not found,,Small molecule,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,0.0,1.0
ABAMETAPIR,CHEMBL2205807,Cc1ccc(-c2ccc(C)cn2)nc1,2020,,Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,0.0,1.0
SECNIDAZOLE,CHEMBL498847,Cc1ncc([N+](=O)[O-])n1CC(C)O,2017,,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
PIRFENIDONE,CHEMBL1256391,Cc1ccc(=O)n(-c2ccccc2)c1,2011,Antipyretic; Analgesic; Anti-Inflammatory,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
MAFENIDE,CHEMBL419,NCc1ccc(S(N)(=O)=O)cc1,1969,MAFENIDE ACETATE,Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,1.0,1.0
CARBIMAZOLE,CHEMBL508102,CCOC(=O)n1ccn(C)c1=S,not found,,Small molecule,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,0.0,1.0
INAMRINONE,CHEMBL12856,Nc1cc(-c2ccncc2)c[nH]c1=O,1984,INAMRINONE LACTATE,Small molecule,False,True,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,0.0,1.0
SELEGILINE,CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,1989,SELEGILINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,1.0,1.0
ANTIPYRINE,CHEMBL277474,Cc1cc(=O)n(-c2ccccc2)n1C,not found,Analgesic,Small molecule,True,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,1.0,1.0
AZELAIC ACID,CHEMBL1238,O=C(O)CCCCCCCC(=O)O,1995,Anti-Acne,Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,0.0,1.0
THIOTEPA,CHEMBL671,S=P(N1CC1)(N1CC1)N1CC1,1959,Antineoplastic,Small molecule,False,True,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,0.0,1.0
PHENSUXIMIDE,CHEMBL797,CN1C(=O)CC(c2ccccc2)C1=O,1982,Anticonvulsant,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
DOBESILIC ACID,CHEMBL1232131,O=S(=O)(O)c1cc(O)ccc1O,9999,CALCIUM DOBESILATE,Small molecule,True,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,1.0,1.0
CARGLUMIC ACID,CHEMBL1201780,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,2010,,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
ISOSORBIDE MONONITRATE,CHEMBL1311,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,1991,Vasodilator (coronary),Small molecule,False,True,False,False,True,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
PHENDIMETRAZINE,CHEMBL1615439,C[C@H]1[C@H](c2ccccc2)OCCN1C,1976,PHENDIMETRAZINE TARTRATE,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
TOCAINIDE,CHEMBL1762,Cc1cccc(C)c1NC(=O)C(C)N,1984,TOCAINIDE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
ETAFEDRINE,CHEMBL2110926,CCN(C)C(C)C(O)c1ccccc1,not found,Adrenergic,Small molecule,True,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,1.0,1.0
TEMOZOLOMIDE,CHEMBL810,Cn1nnc2c(C(N)=O)ncn2c1=O,1999,,Small molecule,False,True,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
CAFFEINE,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,1948,"CAFFEINE, CITRATED",Small molecule,False,True,False,False,True,True,True,True,,,,,,,,,,,,,,,,,,,0.0,1.0
SOLRIAMFETOL,CHEMBL4297620,NC(=O)OC[C@H](N)Cc1ccccc1,2019,SOLRIAMFETOL HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
HEXYLRESORCINOL,CHEMBL443605,CCCCCCc1ccc(O)cc1O,not found,Anthelmintic,Small molecule,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,1.0,1.0
LORCASERIN,CHEMBL360328,C[C@H]1CNCCc2ccc(Cl)cc21,2012,LORCASERIN HYDROCHLORIDE,Small molecule,True,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
METYROSINE,CHEMBL1200862,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,1979,Antihypertensive,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
HALOTHANE,CHEMBL931,FC(F)(F)C(Cl)Br,1958,Anesthetic (inhalation),Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,0.0,1.0
CALCIUM GLUCONATE,CHEMBL2106119,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,2017,Replenisher (calcium),Small molecule,False,True,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,0.0,1.0
BECLAMIDE,CHEMBL64195,O=C(CCCl)NCc1ccccc1,not found,,Small molecule,True,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,1.0,1.0
LEVODOPA,CHEMBL1009,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,1970,Antiparkinsonian,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
NITROFURAZONE,CHEMBL869,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,1945,"Anti-Infective, Topical",Small molecule,True,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,0.0,1.0
GUAIFENESIN,CHEMBL980,COc1ccccc1OCC(O)CO,2002,Expectorant,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
METHARBITAL,CHEMBL450,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1982,,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
TACRINE,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,1993,TACRINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
GUANETHIDINE,CHEMBL765,N=C(N)NCCN1CCCCCCC1,1960,GUANETHIDINE MONOSULFATE,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
CLAVULANIC ACID,CHEMBL777,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,1984,CLAVULANATE POTASSIUM,Small molecule,False,True,False,False,True,True,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
CEVIMELINE,CHEMBL168815,CC1OC2(CS1)CN1CCC2CC1,2000,CEVIMELINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
DIETHYLCARBAMAZINE,CHEMBL684,CCN(CC)C(=O)N1CCN(C)CC1,1950,DIETHYLCARBAMAZINE CITRATE,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
SEVOFLURANE,CHEMBL1200694,FCOC(C(F)(F)F)C(F)(F)F,1995,Anesthetic (inhalation),Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,0.0,1.0
TEGAFUR,CHEMBL20883,O=c1[nH]c(=O)n(C2CCCO2)cc1F,not found,Antineoplastic,Small molecule,False,True,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,0.0,1.0
MONOBENZONE,CHEMBL1388,Oc1ccc(OCc2ccccc2)cc1,1952,Depigmentor,Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,2.0,1.0
DEXMEDETOMIDINE,CHEMBL778,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,1999,DEXMEDETOMIDINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,1.0,1.0
TETRAHYDROZOLINE,CHEMBL1266,c1ccc2c(c1)CCCC2C1=NCCN1,1979,TETRAHYDROZOLINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,1.0,1.0
THIABENDAZOLE,CHEMBL625,c1ccc2[nH]c(-c3cscn3)nc2c1,1967,Anthelmintic,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
CARBARIL,CHEMBL46917,CNC(=O)Oc1cccc2ccccc12,not found,,Small molecule,True,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,2.0,1.0
METHSUXIMIDE,CHEMBL697,CN1C(=O)CC(C)(c2ccccc2)C1=O,1957,Anticonvulsant,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
CROTAMITON,CHEMBL1200709,C/C=C/C(=O)N(CC)c1ccccc1C,1949,Scabicide,Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,1.0,1.0
LEVAMISOLE,CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,1990,LEVAMISOLE HYDROCHLORIDE,Small molecule,True,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
ETHOTOIN,CHEMBL1095,CCN1C(=O)NC(c2ccccc2)C1=O,1957,Anticonvulsant,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
ACETYLCARNITINE,CHEMBL1697733,CC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,not found,,Small molecule,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,0.0,1.0
ETHAMBUTOL,CHEMBL44884,CC[C@@H](CO)NCCN[C@@H](CC)CO,1967,ETHAMBUTOL HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
PHENFORMIN,CHEMBL170988,N=C(N)NC(=N)NCCc1ccccc1,1965.0,Hypoglycemic,Small molecule,True,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
DIETHYLPROPION,CHEMBL1194666,CCN(CC)C(C)C(=O)c1ccccc1,1959,DIETHYLPROPION HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
ETIDRONIC ACID,CHEMBL871,CC(O)(P(=O)(O)O)P(=O)(O)O,1977,ETIDRONATE DISODIUM,Small molecule,False,True,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
PHENETURIDE,CHEMBL2107062,CCC(C(=O)NC(N)=O)c1ccccc1,not found,,Small molecule,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,1.0,1.0
DEXIBUPROFEN,CHEMBL175,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,1998.0,Anti-Inflammatory; Analgesic,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
IBUPROFEN,CHEMBL521,CC(C)Cc1ccc(C(C)C(=O)O)cc1,1974,IBUPROFEN SODIUM,Small molecule,False,True,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
MIGLITOL,CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,1996,Inhibitor (alpha-glucosidase),Small molecule,False,True,False,False,True,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
CICLOPIROX,CHEMBL1413,Cc1cc(C2CCCCC2)n(O)c(=O)c1,1982,Antifungal,Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,0.0,1.0
PILOCARPINE,CHEMBL550,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,1974,PILOCARPINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,0.0,1.0
PROFLAVINE,CHEMBL55400,Nc1ccc2cc3ccc(N)cc3nc2c1,not found,,Small molecule,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,2.0,1.0
MINOXIDIL,CHEMBL802,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],1979,Hair Growth Stimulant (topical); Antihypertensive,Small molecule,False,True,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,0.0,1.0
BAMETHAN,CHEMBL1987462,CCCCNCC(O)c1ccc(O)cc1,9999,BAMETHAN SULFATE,Small molecule,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,1.0,1.0
ISOMETHEPTENE MUCATE,CHEMBL2355839,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O,not found,,Small molecule,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,0.0,1.0
NAPHAZOLINE,CHEMBL761,c1ccc2c(CC3=NCCN3)cccc2c1,1971,NAPHAZOLINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,2.0,1.0
ALTRETAMINE,CHEMBL1455,CN(C)c1nc(N(C)C)nc(N(C)C)n1,1990,Antineoplastic,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
NICORANDIL,CHEMBL284906,O=C(NCCO[N+](=O)[O-])c1cccnc1,not found,Vasodilator (coronary),Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,0.0,1.0
MILRINONE,CHEMBL189,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,1987,MILRINONE LACTATE,Small molecule,False,True,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,0.0,1.0
METHYLDOPA,CHEMBL459,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,1962,Antihypertensive,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
ZALCITABINE,CHEMBL853,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,1992,Antiviral,Small molecule,False,True,False,False,True,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
VARENICLINE,CHEMBL1396,c1cnc2cc3c(cc2n1)C1CNCC3C1,2006,VARENICLINE TARTRATE,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
PRAMIPEXOLE,CHEMBL301265,CCCN[C@H]1CCc2nc(N)sc2C1,1997,PRAMIPEXOLE DIHYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
METHOXAMINE,CHEMBL524,COc1ccc(OC)c(C(O)C(C)N)c1,1982,METHOXAMINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,1.0,1.0
METAPROTERENOL,CHEMBL776,CC(C)NCC(O)c1cc(O)cc(O)c1,1973,METAPROTERENOL SULFATE,Small molecule,True,True,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,1.0,1.0
ISOPROTERENOL,CHEMBL434,CC(C)NCC(O)c1ccc(O)c(O)c1,1956,ISOPROTERENOL HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,1.0,1.0
ZONISAMIDE,CHEMBL750,NS(=O)(=O)Cc1noc2ccccc12,2000,Anticonvulsant,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
FELBINAC,CHEMBL413965,O=C(O)Cc1ccc(-c2ccccc2)cc1,not found,Anti-Inflammatory,Small molecule,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,2.0,1.0
BENZYL BENZOATE,CHEMBL1239,O=C(OCc1ccccc1)c1ccccc1,1976,,Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,2.0,1.0
BUTETHAL,CHEMBL404422,CCCCC1(CC)C(=O)NC(=O)NC1=O,not found,,Small molecule,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,0.0,1.0
BUTABARBITAL,CHEMBL449,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,1939,BUTABARBITAL SODIUM,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
BRIVARACETAM,CHEMBL607400,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,2016,,Small molecule,False,True,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
HALQUINOLS,CHEMBL3833358,Oc1c(Cl)cc(Cl)c2cccnc12,1976,HALQUINOLS,Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,1.0,1.0
CARMUSTINE,CHEMBL513,O=NN(CCCl)C(=O)NCCCl,1977,Antineoplastic,Small molecule,False,True,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,0.0,1.0
BACLOFEN,CHEMBL701,NCC(CC(=O)O)c1ccc(Cl)cc1,1977,Relaxant (muscle),Small molecule,False,True,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
DROXIDOPA,CHEMBL2103827,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,2014,,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
PHENAZOPYRIDINE,CHEMBL1242,Nc1ccc(/N=N/c2ccccc2)c(N)n1,1987,PHENAZOPYRIDINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
GUANADREL,CHEMBL1037,N=C(N)NCC1COC2(CCCCC2)O1,1982,GUANADREL SULFATE,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
SULFACETAMIDE,CHEMBL455,CC(=O)NS(=O)(=O)c1ccc(N)cc1,1945,SULFACETAMIDE SODIUM,Small molecule,False,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,1.0,1.0
AMIFOSTINE,CHEMBL1006,NCCCNCCSP(=O)(O)O,1995,Protectant (topical); Radioprotector,Small molecule,False,True,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,0.0,1.0
NAFTAZONE,CHEMBL2106794,NC(=O)N/N=C1\C=Cc2ccccc2C1=O,not found,,Small molecule,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,2.0,1.0
METHOXSALEN,CHEMBL416,COc1c2occc2cc2ccc(=O)oc12,1954,Pigmentation Agent,Small molecule,False,True,False,False,False,True,True,True,,,,,,,,,,,,,,,,,,,1.0,1.0
CAPTOPRIL,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,1981,Enzyme Inhibitor (angiotensin-converting); Antihypertensive,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
GLUTETHIMIDE,CHEMBL1102,CCC1(c2ccccc2)CCC(=O)NC1=O,1976,Sedative-Hypnotic,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
MEPHENYTOIN,CHEMBL861,CCC1(c2ccccc2)NC(=O)N(C)C1=O,1946,Anticonvulsant,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
PRIMIDONE,CHEMBL856,CCC1(c2ccccc2)C(=O)NCNC1=O,1954,Anticonvulsant,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
MEPROBAMATE,CHEMBL979,CCCC(C)(COC(N)=O)COC(N)=O,1955,Sedative-Hypnotic,Small molecule,True,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
ORNIDAZOLE,CHEMBL1449676,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,not found,Anti-Infective,Small molecule,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,0.0,1.0
MIGLUSTAT,CHEMBL1029,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,2003,,Small molecule,False,True,False,False,True,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
PRILOCAINE,CHEMBL1194,CCCNC(C)C(=O)Nc1ccccc1C,1965,PRILOCAINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,1.0,1.0
METAXALONE,CHEMBL1079604,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,1962,Relaxant (skeletal muscle),Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
PROCARBAZINE,CHEMBL1321,CNNCc1ccc(C(=O)NC(C)C)cc1,1969,PROCARBAZINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
TAPENTADOL,CHEMBL1201776,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,2008,TAPENTADOL HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
ACETAZOLAMIDE,CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,1953,ACETAZOLAMIDE SODIUM,Small molecule,False,True,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
PHENINDIONE,CHEMBL711,O=C1c2ccccc2C(=O)C1c1ccccc1,1982,,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,2.0,1.0
ETHAMIVAN,CHEMBL1229908,CCN(CC)C(=O)c1ccc(O)c(OC)c1,1961.0,Stimulant (central and respiratory),Small molecule,True,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,1.0,1.0
BUFEXAMAC,CHEMBL94394,CCCCOc1ccc(CC(=O)NO)cc1,1995.0,Anti-Inflammatory; Analgesic,Small molecule,True,True,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,1.0,1.0
RIMITEROL,CHEMBL88055,Oc1ccc(C(O)C2CCCCN2)cc1O,9999,RIMITEROL HYDROBROMIDE,Small molecule,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,1.0,1.0
NEOSTIGMINE,CHEMBL278020,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,2013,NEOSTIGMINE METHYLSULFATE,Small molecule,False,True,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,1.0,1.0
STAVUDINE,CHEMBL991,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,1994,Antiviral,Small molecule,False,True,False,False,True,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
BUTALBITAL,CHEMBL454,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1983,Sedative-Hypnotic,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
TALBUTAL,CHEMBL1200802,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1982,,Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
FURAZOLIDONE,CHEMBL1103,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,1958,"Anti-Infective, Topical; Antiprotozoal (trichomonas, topical)",Small molecule,False,True,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,0.0,1.0
ACYCLOVIR,CHEMBL184,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,1982,ACYCLOVIR SODIUM,Small molecule,False,True,False,False,True,True,True,True,,,,,,,,,,,,,,,,,,,0.0,1.0
