pref_name,SMILES,molecule_chembl_id,first_approval,molecule_type,indication_class,polymer_flag,withdrawn_flag,inorganic_flag,therapeutic_flag,natural_product,oral,parenteral,topical,mw
SEVOFLURANE,FCOC(C(F)(F)F)C(F)(F)F,CHEMBL1200694,1970,Small molecule,Anesthetic (inhalation),0,False,0,True,0,False,False,True,200.007212256
MONOBENZONE,Oc1ccc(OCc2ccccc2)cc1,CHEMBL1388,1970,Small molecule,Depigmentor,0,False,0,True,0,False,False,True,200.083729624
DEXMEDETOMIDINE,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,CHEMBL778,1970,Small molecule,Tranquilizer,0,False,0,True,0,False,True,False,200.131348512
TETRAHYDROZOLINE,c1ccc2c(c1)CCCC2C1=NCCN1,CHEMBL1266,1970,Small molecule,Adrenergic (vasoconstrictor),0,False,0,True,0,False,False,True,200.131348512
THIABENDAZOLE,c1ccc2[nH]c(-c3cscn3)nc2c1,CHEMBL625,1970,Small molecule,Anthelmintic,0,False,0,True,0,True,False,False,201.036068224
PSEUDOEPHEDRINE HYDROCHLORIDE,CN[C@@H](C)[C@@H](O)c1ccccc1.Cl,CHEMBL1200724,1970,Small molecule,Adrenergic (vasoconstrictor),0,False,0,True,0,True,False,False,201.092041812
EPHEDRINE HYDROCHLORIDE,CN[C@@H](C)[C@H](O)c1ccccc1.Cl,CHEMBL2146102,1970,Small molecule,Bronchodilator,0,False,0,True,0,False,True,False,201.092041812
PHENYLEPHRINE HYDROCHLORIDE,CNC[C@H](O)c1cccc(O)c1.Cl,CHEMBL1200339,1970,Small molecule,Adrenergic (ophthalmic),0,False,0,True,0,True,True,True,203.071306368
METHSUXIMIDE,CN1C(=O)CC(C)(c2ccccc2)C1=O,CHEMBL697,1970,Small molecule,Anticonvulsant,0,False,0,True,0,True,False,False,203.094628656
CROTAMITON,C/C=C/C(=O)N(CC)c1ccccc1C,CHEMBL1200709,1970,Small molecule,Scabicide,0,False,0,True,0,False,False,True,203.131014164
MECAMYLAMINE HYDROCHLORIDE,CNC1(C)C2CCC(C2)C1(C)C.Cl,CHEMBL1237082,1970,Small molecule,Antihypertensive,0,False,0,True,0,True,False,False,203.14407738399998
LEVAMISOLE,c1ccc([C@H]2CN3CCSC3=N2)cc1,CHEMBL1454,1970,Small molecule,Biological Response Modifier,0,True,0,True,0,True,False,False,204.072119384
ETHOTOIN,CCN1C(=O)NC(c2ccccc2)C1=O,CHEMBL1095,1970,Small molecule,Anticonvulsant,0,False,0,True,0,True,False,False,204.089877624
ETHAMBUTOL,CC[C@@H](CO)NCCN[C@@H](CC)CO,CHEMBL44884,1970,Small molecule,Antibacterial (tuberculostatic),0,False,0,True,0,True,False,False,204.183778008
DIETHYLPROPION,CCN(CC)C(C)C(=O)c1ccccc1,CHEMBL1194666,1970,Small molecule,Anorexic,0,False,0,True,0,True,False,False,205.146664228
ETIDRONIC ACID,CC(O)(P(=O)(O)O)P(=O)(O)O,CHEMBL871,1970,Small molecule,"Bone Resorption Inhibitor,Regulator (calcium)",0,False,0,True,0,True,True,False,205.974525856
IBUPROFEN,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CHEMBL521,1970,Small molecule,Anti-Inflammatory,0,False,0,True,0,True,True,False,206.130679816
METRONIDAZOLE HYDROCHLORIDE,Cc1ncc([N+](=O)[O-])n1CCO.Cl,CHEMBL1200869,1970,Small molecule,Antibacterial,0,False,0,True,0,False,True,False,207.04106886
MIGLITOL,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,CHEMBL1561,1970,Small molecule,Inhibitor (alpha-glucosidase),0,False,0,True,1,True,False,False,207.110672644
CICLOPIROX,Cc1cc(C2CCCCC2)n(O)c(=O)c1,CHEMBL1413,1970,Small molecule,Antifungal,0,False,0,True,0,False,False,True,207.125928784
PILOCARPINE,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,CHEMBL550,1970,Small molecule,"Antiglaucoma Agent; Cholinergic (ophthalmic),Cholinergic (ophthalmic)",0,False,0,True,0,True,False,True,208.121177752
MINOXIDIL,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],CHEMBL802,1970,Small molecule,Hair Growth Stimulant (topical); Antihypertensive,0,False,0,True,0,True,False,True,209.12766009999999
NAPHAZOLINE,c1ccc2c(CC3=NCCN3)cccc2c1,CHEMBL761,1970,Small molecule,Adrenergic (vasoconstrictor),0,False,0,True,0,False,False,True,210.115698448
ALTRETAMINE,CN(C)c1nc(N(C)C)nc(N(C)C)n1,CHEMBL1455,1970,Small molecule,Antineoplastic,0,False,0,True,0,True,False,False,210.15929457599998
AMINOSALICYLATE SODIUM,Nc1ccc(C(=O)[O-])c(O)c1.O.O.[Na+],CHEMBL2096646,1970,Small molecule,Antibacterial (tuberculostatic),0,False,0,True,0,True,False,False,211.0456667
MILRINONE,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,CHEMBL189,1970,Small molecule,Cardiotonic,0,False,0,True,0,False,True,False,211.074561908
METHYLDOPA,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,CHEMBL459,1970,Small molecule,Antihypertensive,0,False,0,True,0,True,False,False,211.084457896
ZALCITABINE,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,CHEMBL853,1970,Small molecule,Antiviral,0,False,0,True,1,True,False,False,211.095691276
VARENICLINE,c1cnc2cc3c(cc2n1)C1CNCC3C1,CHEMBL1396,1970,Small molecule,,0,False,0,True,0,True,False,False,211.110947416
PRAMIPEXOLE,CCCN[C@H]1CCc2nc(N)sc2C1,CHEMBL301265,1970,Small molecule,"Antidepressant; Antischizophrenic; Dopamine Agonist; Antiparkinsonian,Antiparkinsonian; Antischizophrenic; Dopamine Agonist; Antidepressant",0,False,0,True,0,True,False,False,211.11431854399999
ISOPROTERENOL,CC(C)NCC(O)c1ccc(O)c(O)c1,CHEMBL434,1970,Small molecule,Bronchodilator,0,False,0,True,0,False,True,True,211.120843404
METAPROTERENOL,CC(C)NCC(O)c1cc(O)cc(O)c1,CHEMBL776,1970,Small molecule,Bronchodilator,0,True,0,True,0,True,False,True,211.120843404
METHOXAMINE,COc1ccc(OC)c(C(O)C(C)N)c1,CHEMBL524,1970,Small molecule,,0,False,0,True,0,False,True,False,211.120843404
ZONISAMIDE,NS(=O)(=O)Cc1noc2ccccc12,CHEMBL750,1970,Small molecule,Anticonvulsant,0,False,0,True,0,True,False,False,212.025563116
BENZYL BENZOATE,O=C(OCc1ccccc1)c1ccccc1,CHEMBL1239,1970,Small molecule,,0,False,0,True,0,False,False,True,212.083729624
BUTABARBITAL,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,CHEMBL449,1970,Small molecule,Sedative-Hypnotic,0,False,0,True,0,True,False,False,212.116092372
BRIVARACETAM,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,CHEMBL607400,1970,Small molecule,,0,False,0,True,0,True,True,False,212.15247788
CHLOROXINE,Oc1c(Cl)cc(Cl)c2cccnc12,CHEMBL1200596,1970,Small molecule,Antiseborrheic,0,False,0,True,0,False,False,True,212.97481914
CARMUSTINE,O=NN(CCCl)C(=O)NCCCl,CHEMBL513,1970,Small molecule,Antineoplastic,0,False,0,True,0,False,True,False,213.007181888
BACLOFEN,NCC(CC(=O)O)c1ccc(Cl)cc1,CHEMBL701,1970,Small molecule,Relaxant (muscle),0,False,0,True,0,True,True,False,213.055656304
DROXIDOPA,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,CHEMBL2103827,1970,Small molecule,,0,False,0,True,0,True,False,False,213.063722452
PHENMETRAZINE HYDROCHLORIDE,CC1NCCOC1c1ccccc1.Cl,CHEMBL1200483,1970,Small molecule,Anorexic,0,False,0,True,0,True,False,False,213.092041812
PHENAZOPYRIDINE,Nc1ccc(/N=N/c2ccccc2)c(N)n1,CHEMBL1242,1970,Small molecule,Analgesic (urinary tract),0,False,0,True,0,True,False,False,213.10144535199998
GUANADREL,N=C(N)NCC1COC2(CCCCC2)O1,CHEMBL1037,1970,Small molecule,Antihypertensive,0,False,0,True,0,True,False,False,213.147726848
SULFACETAMIDE,CC(=O)NS(=O)(=O)c1ccc(N)cc1,CHEMBL455,1970,Small molecule,Antibacterial,0,False,0,True,0,False,False,True,214.04121318
AMIFOSTINE,NCCCNCCSP(=O)(O)O,CHEMBL1006,1970,Small molecule,Protectant (topical); Radioprotector,0,False,0,True,0,False,True,False,214.05409996999998
MEXILETINE HYDROCHLORIDE,Cc1cccc(C)c1OCC(C)N.Cl,CHEMBL1200606,1970,Small molecule,Cardiac Depressant (anti-arrhythmic),0,False,0,True,0,True,False,False,215.107691876
MEMANTINE HYDROCHLORIDE,CC12CC3CC(C)(C1)CC(N)(C3)C2.Cl,CHEMBL1699,1970,Small molecule,,0,False,0,True,0,True,False,False,215.14407738399998
RIMANTADINE HYDROCHLORIDE,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,CHEMBL535396,1970,Small molecule,Antiviral,0,False,0,True,0,True,False,False,215.14407738399998
METHOXSALEN,COc1c2occc2cc2ccc(=O)oc12,CHEMBL416,1970,Small molecule,Pigmentation Agent,0,False,0,True,0,True,True,True,216.042258736
CAPTOPRIL,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1560,1970,Small molecule,Enzyme Inhibitor (angiotensin-converting); Antihypertensive,0,False,0,True,0,True,False,False,217.07726434
GLUTETHIMIDE,CCC1(c2ccccc2)CCC(=O)NC1=O,CHEMBL1102,1970,Small molecule,Sedative-Hypnotic,0,False,0,True,0,True,False,False,217.11027872
MEPHENYTOIN,CCC1(c2ccccc2)NC(=O)N(C)C1=O,CHEMBL861,1970,Small molecule,Anticonvulsant,0,False,0,True,0,True,False,False,218.105527688
PRIMIDONE,CCC1(c2ccccc2)C(=O)NCNC1=O,CHEMBL856,1970,Small molecule,Anticonvulsant,0,False,0,True,0,True,False,False,218.105527688
TRIENTINE HYDROCHLORIDE,Cl.Cl.NCCNCCNCCN,CHEMBL3989777,1970,Small molecule,,0,False,0,True,0,True,False,False,218.10650199999998
MEPROBAMATE,CCCC(C)(COC(N)=O)COC(N)=O,CHEMBL979,1970,Small molecule,Sedative-Hypnotic,0,True,0,True,0,True,False,False,218.126657056
CHLORPHENTERMINE HYDROCHLORIDE,CC(C)(N)Cc1ccc(Cl)cc1.Cl,CHEMBL1200595,1970,Small molecule,Anorexic,0,True,0,True,0,True,False,False,219.05815484
MIGLUSTAT,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,CHEMBL1029,1970,Small molecule,,0,False,0,True,1,True,False,False,219.147058152
PRILOCAINE,CCCNC(C)C(=O)Nc1ccccc1C,CHEMBL1194,1970,Small molecule,Anesthetic (local),0,False,0,True,0,False,True,True,220.15756326
METAXALONE,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,CHEMBL1079604,1970,Small molecule,Relaxant (skeletal muscle),0,False,0,True,0,True,False,False,221.10519334
PROCARBAZINE,CNNCc1ccc(C(=O)NC(C)C)cc1,CHEMBL1321,1970,Small molecule,Antineoplastic,0,False,0,True,0,True,False,False,221.152812228
TAPENTADOL,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,CHEMBL1201776,1970,Small molecule,,0,False,0,True,0,True,False,False,221.177964356
ACETAZOLAMIDE,CC(=O)Nc1nnc(S(N)(=O)=O)s1,CHEMBL20,1970,Small molecule,Carbonic Anhydrase Inhibitor,0,False,0,True,0,True,True,False,221.988132052
PHENINDIONE,O=C1c2ccccc2C(=O)C1c1ccccc1,CHEMBL711,1970,Small molecule,,0,False,0,True,0,True,False,False,222.06807956
SELEGILINE HYDROCHLORIDE,C#CCN(C)[C@H](C)Cc1ccccc1.Cl,CHEMBL1200904,1970,Small molecule,Antidyskinetic; Antiparkinsonian (in combination with levodopa/carbidopa),0,False,0,True,0,True,False,False,223.112777256
NEOSTIGMINE,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,CHEMBL278020,1970,Small molecule,Cholinergic,0,False,0,True,0,False,True,False,223.14410426809
STAVUDINE,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,CHEMBL991,1970,Small molecule,Antiviral,0,False,0,True,1,True,False,False,224.079706864
BUTALBITAL,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,CHEMBL454,1970,Small molecule,Sedative-Hypnotic,0,False,0,True,0,True,False,False,224.116092372
TALBUTAL,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,CHEMBL1200802,1970,Small molecule,,0,False,0,True,0,True,False,False,224.116092372
FURAZOLIDONE,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,CHEMBL1103,1970,Small molecule,"Anti-Infective, Topical; Antiprotozoal (trichomonas, topical)",0,False,0,True,0,True,False,False,225.038570324
ACYCLOVIR,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,CHEMBL184,1970,Small molecule,Antiviral,0,False,0,True,1,True,True,True,225.086189212
TERBUTALINE,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,CHEMBL1760,1970,Small molecule,Bronchodilator,0,False,0,True,0,True,True,True,225.136493468
CARBIDOPA,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,CHEMBL1201236,1970,Small molecule,Inhibitor (decarboxylase),0,False,0,True,0,True,False,False,226.095356928
PENTOBARBITAL,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,CHEMBL448,1970,Small molecule,Sedative-Hypnotic,0,True,0,True,0,True,True,True,226.131742436
NITROGLYCERIN,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],CHEMBL730,1970,Small molecule,Vasodilator (coronary),0,False,0,True,0,False,True,True,227.00257874000002
OSILODROSTAT,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,CHEMBL3099695,1970,Small molecule,,0,False,0,True,0,True,False,False,227.08587554
TRICLOFOS,O=P(O)(O)OCC(Cl)(Cl)Cl,CHEMBL1201317,1970,Small molecule,Sedative-Hypnotic,0,False,0,True,0,True,False,False,227.89127827800002
PEMIROLAST,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,CHEMBL1201198,1970,Small molecule,Anti-Allergic; Inhibitor (mediator release),0,False,0,True,0,False,False,True,228.075958876
TRIOXSALEN,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,CHEMBL1475,1970,Small molecule,Pigmentation Agent,0,False,0,True,0,True,False,False,228.078644244
DECITABINE,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,CHEMBL1201129,1970,Small molecule,Antineoplastic,0,False,0,True,1,True,False,False,228.085854864
TOCAINIDE HYDROCHLORIDE,Cc1cccc(C)c1NC(=O)C(C)N.Cl,CHEMBL1200773,1970,Small molecule,Cardiac Depressant (anti-arrhythmic),0,False,0,True,0,True,False,False,228.102940844
NABUMETONE,COc1ccc2cc(CCC(C)=O)ccc2c1,CHEMBL1070,1970,Small molecule,Anti-Inflammatory,0,False,0,True,0,True,False,False,228.115029752
CLONIDINE,Clc1cccc(Cl)c1NC1=NCCN1,CHEMBL134,1970,Small molecule,Antihypertensive,0,False,0,True,0,True,True,True,229.01735264799999
AMILORIDE,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,CHEMBL945,1970,Small molecule,Diuretic,0,False,0,True,0,True,False,False,229.04788555599998
LAMIVUDINE,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,CHEMBL141,1970,Small molecule,Antiviral,0,False,0,True,1,True,False,False,229.052112212
PHENYL AMINOSALICYLATE,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,CHEMBL1200868,1970,Small molecule,Antibacterial (tuberculostatic),0,False,0,True,0,True,False,False,229.073893212
DIAZOXIDE,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,CHEMBL181,1970,Small molecule,Antihypertensive,0,False,0,True,0,True,True,False,229.991676144
GUANABENZ,N=C(N)N/N=C/c1c(Cl)cccc1Cl,CHEMBL420,1970,Small molecule,Antihypertensive,0,False,0,True,0,True,False,False,230.01260161599998
SOLRIAMFETOL HYDROCHLORIDE,Cl.NC(=O)OC[C@H](N)Cc1ccccc1,CHEMBL4297212,1970,Small molecule,,0,False,0,True,0,True,False,False,230.0822054
NAPROXEN,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,CHEMBL154,1970,Small molecule,"Anti-Inflammatory; Antipyretic; Analgesic,Antipyretic; Anti-Inflammatory; Analgesic",0,False,0,True,0,True,False,False,230.094294308
HYDROXYAMPHETAMINE HYDROBROMIDE,Br.CC(N)Cc1ccc(O)cc1,CHEMBL1200705,1970,Small molecule,Adrenergic (ophthalmic),0,False,0,True,0,False,False,True,231.025876168
LORCASERIN HYDROCHLORIDE,C[C@H]1CNCCc2ccc(Cl)cc21.Cl,CHEMBL2095211,1970,Small molecule,,0,False,0,True,0,True,False,False,231.05815484
ISOCARBOXAZID,Cc1cc(C(=O)NNCc2ccccc2)no1,CHEMBL1201168,1970,Small molecule,Antidepressant,0,False,0,True,0,True,False,False,231.100776656
FENFLURAMINE,CCNC(C)Cc1cccc(C(F)(F)F)c1,CHEMBL87493,1970,Small molecule,Anorexic,0,True,0,True,0,True,False,False,231.123484172
NALIDIXIC ACID,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,CHEMBL5,1970,Small molecule,Antibacterial,0,False,0,True,0,True,False,False,232.084792244
AMINOGLUTETHIMIDE,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CHEMBL488,1970,Small molecule,Adrenocortical Suppressant; Antineoplastic,0,False,0,True,0,True,False,False,232.121177752
MEBUTAMATE,CCC(C)C(C)(COC(N)=O)COC(N)=O,CHEMBL1200922,1970,Small molecule,Antihypertensive,0,False,0,True,0,True,False,False,232.14230712
SULBACTAM,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,CHEMBL403,1970,Small molecule,"Inhibitor (beta-lactamase); Synergist (penicillin/cephalosporin),Synergist (penicillin/cephalosporin); Inhibitor (beta-lactamase)",0,False,0,True,1,False,True,False,233.035793452
LOMUSTINE,O=NN(CCCl)C(=O)NC1CCCCC1,CHEMBL514,1970,Small molecule,Antineoplastic,0,False,0,True,0,True,False,False,233.093104432
METHYLPHENIDATE,COC(=O)C(c1ccccc1)C1CCCCN1,CHEMBL796,1970,Small molecule,Stimulant (central),0,False,0,True,0,True,False,True,233.141578848
RILUZOLE,Nc1nc2ccc(OC(F)(F)F)cc2s1,CHEMBL744,1970,Small molecule,Amyotrophic Lateral Sclerosis Treatment,0,False,0,True,0,True,False,False,234.00746844
TACRINE HYDROCHLORIDE,Cl.Nc1c2c(nc3ccccc13)CCCC2,CHEMBL1677,1970,Small molecule,Cognition Adjuvant; Dementia Symptoms Treatment Adjunct,0,False,0,True,0,True,False,False,234.09237616
BUTABARBITAL SODIUM,CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],CHEMBL1200982,1970,Small molecule,Sedative-Hypnotic,0,False,0,True,0,True,False,False,234.09803662
STIRIPENTOL,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,CHEMBL1983350,1970,Small molecule,Anticonvulsant,0,False,0,True,0,True,False,False,234.125594436
LIDOCAINE,CCN(CC)CC(=O)Nc1c(C)cccc1C,CHEMBL79,1970,Small molecule,"Anesthetic (local),Anesthetic (topical)",0,False,0,True,0,True,True,True,234.173213324
PAMIDRONIC ACID,NCCC(O)(P(=O)(O)O)P(=O)(O)O,CHEMBL834,1970,Small molecule,Bone Resorption Inhibitor,0,False,0,True,0,False,True,False,235.001074952
PROCAINAMIDE,CCN(CC)CCNC(=O)c1ccc(N)cc1,CHEMBL640,1970,Small molecule,Cardiac Depressant (anti-arrhythmic),0,False,0,True,0,True,True,False,235.168462292
METHAZOLAMIDE,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,CHEMBL19,1970,Small molecule,Carbonic Anhydrase Inhibitor,0,False,0,True,0,True,False,False,236.003782116
ISOSORBIDE DINITRATE,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],CHEMBL6622,1970,Small molecule,Vasodilator (coronary),0,False,0,True,1,True,False,True,236.02806521600002
ZILEUTON,CC(c1cc2ccccc2s1)N(O)C(N)=O,CHEMBL93,1970,Small molecule,Inhibitor (5-lipoxygenase),0,False,0,True,0,True,False,False,236.061948624
EFLORNITHINE HYDROCHLORIDE,Cl.NCCCC(N)(C(=O)O)C(F)F.O,CHEMBL1201037,1970,Small molecule,Antineoplastic; Antiprotozoal,0,False,0,True,0,False,True,True,236.07392646
DIDANOSINE,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,CHEMBL1460,1970,Small molecule,Antiviral,0,False,0,True,0,True,False,False,236.090940244
CARBAMAZEPINE,NC(=O)N1c2ccccc2C=Cc2ccccc21,CHEMBL108,1970,Small molecule,Analgesic; Anticonvulsant,0,False,0,True,0,True,True,False,236.094963004
TETRAHYDROZOLINE HYDROCHLORIDE,Cl.c1ccc2c(c1)CCCC2C1=NCCN1,CHEMBL1200413,1970,Small molecule,Adrenergic (vasoconstrictor),0,False,0,True,0,False,False,True,236.10802622399999
DEXMEDETOMIDINE HYDROCHLORIDE,Cc1cccc([C@H](C)c2c[nH]cn2)c1C.Cl,CHEMBL2106195,1970,Small molecule,,0,False,0,True,0,False,True,False,236.10802622399999
PROCAINE,CCN(CC)CCOC(=O)c1ccc(N)cc1,CHEMBL569,1970,Small molecule,Anesthetic (local),0,False,0,True,0,False,True,False,236.15247788
CLAVULANATE POTASSIUM,O=C([O-])[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21.[K+],CHEMBL1003,1970,Small molecule,Inhibitor (beta-lactamase),0,False,0,True,1,True,True,False,237.003954036
KETAMINE,CNC1(c2ccccc2Cl)CCCCC1=O,CHEMBL742,1970,Small molecule,Anesthetic,0,False,0,True,0,False,True,False,237.092041812
ESKETAMINE,CN[C@]1(c2ccccc2Cl)CCCCC1=O,CHEMBL395091,1970,Small molecule,,0,False,0,True,0,False,False,True,237.092041812
VILOXAZINE,CCOc1ccccc1OCC1CNCCO1,CHEMBL306700,1970,Small molecule,Antidepressant,0,False,0,True,0,True,False,False,237.136493468
NITROFURANTOIN,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,CHEMBL572,1970,Small molecule,Antibacterial (urinary),0,False,0,True,0,True,True,False,238.033819292
RUFINAMIDE,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,CHEMBL1201754,1970,Small molecule,,0,False,0,True,0,True,False,False,238.066617316
FELBAMATE,NC(=O)OCC(COC(N)=O)c1ccccc1,CHEMBL1094,1970,Small molecule,Anti-Epileptic,0,False,0,True,0,True,False,False,238.095356928
SECOBARBITAL,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,CHEMBL447,1970,Small molecule,Sedative-Hypnotic,0,True,0,True,0,True,True,True,238.131742436
FLOSEQUINAN,Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21,CHEMBL1908307,1970,Small molecule,Antihypertensive (vasodilator),0,True,0,True,0,False,False,False,239.04162778
BUPROPION,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CHEMBL894,1970,Small molecule,Antidepressant,0,False,0,True,0,True,False,False,239.107691876
METHYLDOPATE,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1,CHEMBL1201233,1970,Small molecule,Antihypertensive,0,False,0,True,0,False,True,False,239.115758024
ISOETHARINE,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,CHEMBL1201213,1970,Small molecule,Bronchodilator,0,False,0,True,0,False,False,True,239.152143532
ALBUTEROL,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,CHEMBL714,1970,Small molecule,Bronchodilator,0,False,0,True,0,True,False,True,239.152143532
LEVOSALBUTAMOL,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,CHEMBL1002,1970,Small molecule,Bronchodilator; Asthma Prophylactic,0,False,0,True,0,False,False,True,239.152143532
BENZPHETAMINE,C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1,CHEMBL3545985,1970,Small molecule,,0,False,0,True,0,True,False,False,239.167399672
LEVAMISOLE HYDROCHLORIDE,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,CHEMBL1770,1970,Small molecule,Biological Response Modifier,0,False,0,True,0,True,False,False,240.048797096
IMIQUIMOD,CC(C)Cn1cnc2c(N)nc3ccccc3c21,CHEMBL1282,1970,Small molecule,Immunomodulator,0,False,0,True,0,False,False,True,240.13749651199998
PIRBUTEROL,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,CHEMBL1094966,1970,Small molecule,Bronchodilator,0,False,0,True,0,False,False,True,240.1473925
PHENIRAMINE,CN(C)CCC(c1ccccc1)c1ccccn1,CHEMBL1193,1970,Small molecule,,0,False,0,True,0,False,False,True,240.16264864
PENTOLINIUM,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,CHEMBL1271,1970,Small molecule,,0,False,0,True,0,False,True,False,240.25545186417997
METHOCARBAMOL,COc1ccccc1OCC(O)COC(N)=O,CHEMBL1201117,1970,Small molecule,Relaxant (skeletal muscle),0,False,0,True,0,True,True,False,241.09502258
MEFENAMIC ACID,Cc1cccc(Nc2ccccc2C(=O)O)c1C,CHEMBL686,1970,Small molecule,Anti-Inflammatory; Analgesic,0,False,0,True,0,True,False,False,241.11027872
SAPROPTERIN,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,CHEMBL1201774,1970,Small molecule,,0,False,0,True,1,True,False,False,241.11748934
DIETHYLPROPION HYDROCHLORIDE,CCN(CC)C(C)C(=O)c1ccccc1.Cl,CHEMBL1693,1970,Small molecule,Anorexic,0,False,0,True,0,True,False,False,241.12334194
BRETYLIUM,CC[N+](C)(C)Cc1ccccc1Br,CHEMBL1199080,1970,Small molecule,Cardiac Depressant (anti-arrhythmic); Anti-Adrenergic,0,False,0,True,0,False,True,False,242.05388806409
TIPIRACIL,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,CHEMBL235668,1970,Small molecule,,0,False,0,True,1,True,False,False,242.057053272
CLOFIBRATE,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,CHEMBL565,1970,Small molecule,Antihyperlipidemic,0,False,0,True,0,True,False,False,242.07097202
TELBIVUDINE,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,CHEMBL374731,1970,Small molecule,,0,False,0,True,1,True,False,False,242.090271548
FENOPROFEN,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,CHEMBL1297,1970,Small molecule,"Analgesic; Anti-Inflammatory,Anti-Inflammatory; Analgesic",0,False,0,True,0,True,False,False,242.094294308
THIOPENTAL,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,CHEMBL441,1970,Small molecule,Anesthetic (intravenous); Anticonvulsant,0,False,0,True,0,False,False,True,242.108898816
CYTARABINE,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,CHEMBL803,1970,Small molecule,"Antiviral,Antiviral; Antineoplastic",0,False,0,True,1,False,True,False,243.085520516
FROVATRIPTAN,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,CHEMBL1279,1970,Small molecule,,0,False,0,True,0,True,False,False,243.137162164
ACETAZOLAMIDE SODIUM,CC(=O)Nc1nnc(S([NH-])(=O)=O)s1.[Na+],CHEMBL1200814,1970,Small molecule,,0,False,0,True,0,False,True,False,243.9700763
