parent_smiles,ring_fragment,mol_id
CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@@H](C)C[C@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CC1(C)CO1,TOX3721
CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,Cc1ccc(Cl)cc1,TOX20283
CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,Cc1ccc(Cl)cc1,TOX20283
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,Nc1ccc(O)cc1,TOX20287
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,Oc1ccc(Cl)cc1,TOX20287
CC(=O)c1ccccc1O,Cc1ccccc1O,TOX20285
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,Cc1c(Cl)ccc(Cl)c1Cl,TOX20284
O=C(O)c1cccc(Cl)n1,Cc1cccc(Cl)n1,TOX20289
Cc1ccc(C(C)(C)C)cc1,Cc1ccc(C)cc1,TOX4704
Nc1cc(Cl)cc(Cl)c1,Nc1cc(Cl)cc(Cl)c1,TOX10307
CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,Cc1cc([N+])cc(C)c1O,TOX1559
O=Cc1ccc(C(=O)O)cc1,Cc1ccc(C)cc1,TOX7249
CC(C)(O)c1ccccc1,Cc1ccccc1,TOX7247
O=C1CCCN1,O=C1CCCN1,TOX7246
ClCc1ccccc1Cl,Cc1ccccc1Cl,TOX7241
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,Cc1ccc([N+])c([N+])c1,TOX7240
N#CC1(N=NC2(C#N)CCCCC2)CCCCC1,CC1(N)CCCCC1,TOX24613
N#CC1(N=NC2(C#N)CCCCC2)CCCCC1,CC1(N)CCCCC1,TOX24613
N#CCc1cccc(C(F)(F)F)c1,Cc1cccc(C)c1,TOX24617
COc1cccc(Br)c1,Oc1cccc(Br)c1,TOX24618
CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,CC1COC(C)O1,TOX21884
CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,Oc1ccc(O)cc1,TOX21884
CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,Oc1ccccc1,TOX21884
CC1=C(C(=O)Nc2ccccc2)SCCO1,CC1=C(C)SCCO1,TOX3951
CC1=C(C(=O)Nc2ccccc2)SCCO1,Nc1ccccc1,TOX3951
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,CC1(C)Cc2cccc(O)c2O1,TOX3950
Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,Cc1cc(O)nn1C,TOX21880
Cc1ccc2c(Br)cc(Br)c(O)c2n1,Cc1ccc2c(Br)cc(Br)c(O)c2n1,TOX26235
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,Cc1ccc(O)cc1,TOX768
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,Cc1oc2cc(O)cc(O)c2c(=O)c1O,TOX768
CC(O)COc1ccccc1,Oc1ccccc1,TOX7312
O=P1(NCCCl)OCCCN1CCCl,CN1CCCOP1(N)=O,TOX760
CC(C)OC(=O)Nc1cccc(Cl)c1,Nc1cccc(Cl)c1,TOX764
CC(C)OC(=O)Nc1ccccc1,Nc1ccccc1,TOX766
CC=Cc1ccc2c(c1)OCO2,Cc1ccc2c(c1)OCO2,TOX767
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,CN1CCN(C)CC1,TOX21085
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,Cc1cn2c3c(c(N)c(F)cc3c1=O)OCC2C,TOX21085
CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,Cc1cc(O)c2ccccc2c1O,TOX26236
CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,Cc1ccc(Cl)nc1,TOX21080
CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,CC1CCC(C)C(O)C1,TOX27871
CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,Cc1ccccc1N,TOX27871
O=C(c1ccccc1)c1cc(Cl)ccc1O,Cc1ccccc1,TOX27870
O=C(c1ccccc1)c1cc(Cl)ccc1O,Cc1cc(Cl)ccc1O,TOX27870
OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,C[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,TOX27873
Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1,C=C1C(=O)C2CCC1C2(C)C,TOX27872
Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1,Cc1ccc(C)cc1,TOX27872
C=C1C[C@]23CC[C@H]4[C@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,TOX27874
C=C1C[C@]23CC[C@H]4[C@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,C=C1C[C@]23CC[C@@H]4C(C)(C)CCC[C@]4(C)[C@@H]2C[C@@H](O)[C@@H]1C3,TOX27874
C=C1C[C@]23CC[C@H]4[C@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,TOX27874
C=C1C[C@]23CC[C@H]4[C@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,TOX27874
C=C1C[C@]23CC[C@H]4[C@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,C[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,TOX27874
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,Cc1ccc(C)c(C)c1,TOX6265
O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,Cn1c(=O)n(C)c(=O)n(C)c1=O,TOX6266
Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,Cc1cc(C)cc(O)c1,TOX6267
Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,Cc1cc(C)cc(O)c1,TOX6267
Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,Cc1cc(C)cc(O)c1,TOX6267
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,Cn1c(=O)n(C)c(=O)n(C)c1=O,TOX6262
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,CC1CO1,TOX6262
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,CC1CO1,TOX6262
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,CC1CO1,TOX6262
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,Cc1ccc(N)c(C)c1,TOX6268
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,Cc1ccc(N)c(C)c1,TOX6268
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,Nc1c(S)cc2cc(S)cc(N)c2c1O,TOX6268
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,Nc1c(S)cc2cc(S)cc(N)c2c1O,TOX6268
O=C(O)c1ccc(O)cc1O,Cc1ccc(O)cc1O,TOX5074
O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,[N+]c1ccc(O)c2c1C(=O)c1c([N+])ccc(O)c1C2=O,TOX5076
CC1=CC(C)(C)Nc2ccccc21,CC1=CC(C)(C)Nc2ccccc21,TOX5070
Cc1cc(=O)oc2cc(O)cc(O)c12,Cc1cc(=O)oc2cc(O)cc(O)c12,TOX5078
CNC1(c2ccccc2Cl)CCCCC1=O,Cc1ccccc1Cl,TOX3187
CNC1(c2ccccc2Cl)CCCCC1=O,CC1(N)CCCCC1=O,TOX3187
Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,Cc1ccccc1O,TOX26230
Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,Cc1ccc(O)cc1,TOX26230
O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,TOX2399
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,Cc1ccc(O)cc1,TOX2394
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,Cc1coc2cc(O)cc(O)c2c1=O,TOX2394
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,Cc1ccccc1,TOX2396
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,Cc1cc(=O)c2c(O)cc(O)cc2o1,TOX2396
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,Cc1ccc(O)cc1,TOX2391
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,Cc1cc(=O)c2c(O)cc(O)cc2o1,TOX2391
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,Cc1ccc(O)cc1,TOX2393
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,Cc1c(O)cc(O)cc1O,TOX2393
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Nc1ccccc1,TOX3049
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,CN1CCC(N)CC1,TOX3049
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Cc1ccccc1,TOX3049
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,Cc1ccc(C)cc1,TOX3043
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,Cc1ccccc1,TOX3043
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,CC1=C(C)C(C)C(C)=C(C)N1,TOX3042
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,Cc1cccc(Cl)c1Cl,TOX3042
NC(=O)OCC(COC(N)=O)c1ccccc1,Cc1ccccc1,TOX3041
CCNC(C)Cc1cccc(C(F)(F)F)c1,Cc1cccc(C)c1,TOX3044
COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1,Cc1ccc(C)c(C)c1,TOX12412
COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1,CC1=NC(=O)C(C)(C)N1,TOX12412
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,Cc1ccccc1O,TOX12417
CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,Nc1nc(N)nc(S)n1,TOX12416
CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,NC1CC1,TOX12416
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,C[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,TOX25254
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,CC1=C(O)[C@@H](N)[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C1=O)C(=O)c1c(O)ccc(Cl)c1[C@H]3O,TOX25252
CCC1(C)CC(=O)NC(=O)C1,CC1(C)CC(=O)NC(=O)C1,TOX25250
O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,CN1CNC(=O)C1(C)C,TOX22579
O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,Nc1ccccc1,TOX22579
O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,CN1CCC(C)(N)CC1,TOX22579
O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,Oc1ccc(F)cc1,TOX22579
CC1CN1P(=O)(N1CC1C)N1CC1C,CC1CN1P,TOX815
CC1CN1P(=O)(N1CC1C)N1CC1C,CC1CN1P,TOX815
CC1CN1P(=O)(N1CC1C)N1CC1C,CC1CN1P,TOX815
O=C(Oc1ccccc1)Oc1ccccc1,Oc1ccccc1,TOX540
O=C(Oc1ccccc1)Oc1ccccc1,Oc1ccccc1,TOX540
S=c1[nH]cnc2[nH]cnc12,S=c1[nH]cnc2[nH]cnc12,TOX810
CN(C)CCN(Cc1cccs1)c1ccccn1,Cc1cccs1,TOX818
CN(C)CCN(Cc1cccs1)c1ccccn1,Nc1ccccn1,TOX818
COc1nn(CSP(=S)(OC)OC)c(=O)s1,Cn1nc(O)sc1=O,TOX819
NC1=NCC2c3ccccc3Cc3ccccc3N12,NC1=NCC2c3ccccc3Cc3ccccc3N12,TOX26502
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,TOX26503
O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(Cl)c2)[C@H](O)C[C@@H]1O,C[C@@H]1[C@@H](C)[C@@H](O)C[C@H]1O,TOX26500
O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(Cl)c2)[C@H](O)C[C@@H]1O,Oc1cccc(Cl)c1,TOX26500
O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,Cc1ccc(C)cc1,TOX26501
O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,Sc1ccc(Cl)cc1,TOX26501
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,Cc1cn(C)nn1,TOX26506
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,Cc1c(F)cccc1F,TOX26506
COc1ccc(C=CC(=O)OCCC(C)C)cc1,Cc1ccc(O)cc1,TOX26055
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,CN1CCC(N)CC1,TOX26504
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,Cc1c[nH]c2ccccc12,TOX26504
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,Cc1ccccc1,TOX26504
Clc1ccc2cc3ccccc3cc2c1,Clc1ccc2cc3ccccc3cc2c1,TOX29086
F/C(COc1ccc2c(c1)[nH]c1ccccc12)=C1/CN2CCC1CC2,Oc1ccc2c(c1)[nH]c1ccccc12,TOX26508
F/C(COc1ccc2c(c1)[nH]c1ccccc12)=C1/CN2CCC1CC2,C=C1CN2CCC1CC2,TOX26508
CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,Cc1ccc(C)cc1,TOX26509
Brc1c2ccccc2cc2ccccc12,Brc1c2ccccc2cc2ccccc12,TOX29080
CCO/C=C1\N=C(c2ccccc2)OC1=O,C=C1N=C(C)OC1=O,TOX29081
CCO/C=C1\N=C(c2ccccc2)OC1=O,Cc1ccccc1,TOX29081
CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,Cc1cc(Cl)c(N)cc1O,TOX22612
CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,C[C@H]1[C@@H](N)CCN1C,TOX22612
CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,Cc1ccccc1,TOX22612
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,CC1CCCN1C,TOX22613
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,Cc1cc(S)c(N)cc1O,TOX22613
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,CC1CN2CCc3cc(O)c(O)cc3C2CC1=O,TOX22614
Cc1cc(C)cc(C(=O)OC2C[C@H]3CC[C@@H](C2)N3C)c1,Cc1cc(C)cc(C)c1,TOX22618
Cc1cc(C)cc(C(=O)OC2C[C@H]3CC[C@@H](C2)N3C)c1,CN1[C@@H]2CC[C@H]1CC(O)C2,TOX22618
COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,Cn1c(=O)oc2cc(Cl)cnc21,TOX14818
Cc1occc1SSc1ccoc1C,Cc1occc1S,TOX27673
Cc1occc1SSc1ccoc1C,Cc1occc1S,TOX27673
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,Cc1ccc(N)c(C)c1,TOX27672
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,Cc1cccc(I)c1C,TOX27672
CC1OCCC1=O,CC1OCCC1=O,TOX27677
CC1CCCC(=O)C1=O,CC1CCCC(=O)C1=O,TOX27675
CC1=C(O)C(=O)OC1C,CC1=C(O)C(=O)OC1C,TOX27674
CCCCCc1ccco1,Cc1ccco1,TOX27679
c1cnc2c(n1)CCCC2,c1cnc2c(n1)CCCC2,TOX27678
CCCCc1ccc2cccc(S(=O)(=O)O)c2c1,Cc1ccc2cccc(S)c2c1,TOX21703
Cc1cc(S(=O)(=O)O)ccc1/N=N/c1c(O)ccc2ccccc12,Cc1cc(S)ccc1N,TOX21709
Cc1cc(S(=O)(=O)O)ccc1/N=N/c1c(O)ccc2ccccc12,Nc1c(O)ccc2ccccc12,TOX21709
Cc1ccc(N=Nc2c(O)ccc(N=Nc3ccc(S(=O)(=O)O)cc3)c2O)c(C)c1,Cc1ccc(N)c(C)c1,TOX21708
Cc1ccc(N=Nc2c(O)ccc(N=Nc3ccc(S(=O)(=O)O)cc3)c2O)c(C)c1,Nc1ccc(O)c(N)c1O,TOX21708
Cc1ccc(N=Nc2c(O)ccc(N=Nc3ccc(S(=O)(=O)O)cc3)c2O)c(C)c1,Nc1ccc(S)cc1,TOX21708
Nc1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,Cn1ncc(N)nc1=O,TOX117
Nc1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,C[C@H]1O[C@@H](N)[C@H](O)[C@@H]1O,TOX117
CCNc1nc(Cl)nc(NC(C)(C)C)n1,Nc1nc(N)nc(Cl)n1,TOX7608
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,O=S1(=O)NC=Nc2cc(Cl)c(S)cc21,TOX2800
Oc1c(Cl)cc(Cl)c2cccnc12,Oc1c(Cl)cc(Cl)c2cccnc12,TOX2801
NC(=O)OCC(O)COc1ccc(Cl)cc1,Oc1ccc(Cl)cc1,TOX2803
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,CN1c2ccccc2Sc2ccc(Cl)cc21,TOX2808
CCCCCCCCCCCCCCn1cc[n+](C)c1,Cn1cc[n+](C)c1,TOX29085
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccccc2)cc1,Cc1cccc(S)c1,TOX671
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccccc2)cc1,Cc1ccc(N)cc1,TOX671
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccccc2)cc1,C=C1C=CC(=[N+])C=C1,TOX671
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccccc2)cc1,Cc1cccc(S)c1,TOX671
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccccc2)cc1,Cc1ccccc1,TOX671
CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,Oc1cc(Cl)c(Cl)cc1Cl,TOX6074
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,TOX6076
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,Cc1cc(O)c(O)c(O)c1,TOX6076
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,Cc1cc(O)c(O)c(O)c1,TOX6076
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,Cc1cc(O)c(O)c(O)c1,TOX6076
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,Cc1cc(O)c(O)c(O)c1,TOX6076
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,Cc1cc(O)c(O)c(O)c1,TOX6076
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,Cc1cc(O)c(O)c(O)c1,TOX6076
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,Cc1cc(O)c(O)c(O)c1,TOX6076
